LR_pred,GB_pred,ga_rank_1_ts_1768489230_logloss_0_4002,ga_rank_2_ts_1768489232_logloss_0_4002,ga_rank_3_ts_1768489234_logloss_0_4002,ga_rank_1_ts_1768337411_logloss_0_3960,ga_rank_1_ts_1768344940_logloss_0_3887,ga_rank_2_ts_1768344941_logloss_0_3887,ga_rank_3_ts_1768344941_logloss_0_3887,ga_rank_4_ts_1768344941_logloss_0_3887,ga_rank_5_ts_1768344943_logloss_0_3887,ga_rank_6_ts_1768344943_logloss_0_3887,ga_rank_7_ts_1768344943_logloss_0_3889,ga_rank_8_ts_1768344944_logloss_0_3889,Transported
0.2923945,0.4135921799441503,0.2185757915075286,0.2298087013080775,0.22519115098978704,0.2252781264672947,0.22883871606132267,0.30906043330381316,0.21920272039128288,0.22666106081733092,0.3258876419439047,0.23274081547613545,0.217578861150637,0.2277505719336371,1
0.42135587,0.419922911861006,0.4902309994471423,0.4574911598716643,0.4285957531129128,0.44738617941160386,0.465779272245816,0.48376377586815295,0.4315176371170973,0.4565015695593704,0.42128944802874885,0.4136818631463289,0.49276596051740124,0.44579753351237,0
0.17461513,0.274825487148882,0.12226232801799593,0.10496436302842505,0.10361333981594971,0.10563409812441497,0.11982615114851423,0.15627393650507704,0.10128380404110443,0.113298140032572,0.15472868187150138,0.10120634921193294,0.12389444871073797,0.10382277238941275,0
0.16559754,0.283727169250675,0.11513322961648235,0.11231617364297863,0.1122353407528386,0.1029084388246939,0.11862905648905069,0.12033980132537563,0.11243841291926282,0.11583104805016131,0.13860295193234762,0.11015626956802264,0.11540606332432803,0.1141007748506503,0
0.7199363,0.7584701714335671,0.9376996560004086,0.9421361907715676,0.927223464804649,0.9449249537133673,0.9340184451666521,0.779835539583767,0.9327929041161879,0.948409522166461,0.7235998819765407,0.9086860460136957,0.939121057451285,0.9396776698327738,1
0.3251414,0.6057804468650583,0.4420071610891598,0.44500256713184655,0.4192808277420788,0.44462375044452845,0.44802940788372086,0.49673591029951697,0.43589449088687476,0.44090086609358536,0.453617249718806,0.4375469335585654,0.4553782230936612,0.441169503837158,1
0.06775708,0.1694205155375721,0.11420701157849485,0.09663652149990891,0.09692945449975017,0.0956408810575577,0.11292993877668739,0.1043249799975251,0.09724158239174367,0.10005277621458243,0.10502996409153509,0.0919444694134365,0.11528829102450523,0.09304439481307297,0
0.7011548,0.7328256315113852,0.537626028807003,0.5930335879562602,0.6498694722022006,0.6106300837819009,0.5268989996086516,0.6620739645745085,0.6247556480148129,0.5693499038441089,0.6477321359184581,0.6783944986826472,0.5351044494200624,0.618923743199144,0
0.71477354,0.7379311531068485,0.48300001334323267,0.594970945121521,0.6420030878266841,0.622802730938801,0.5209694338079479,0.5791073738988359,0.6252839734774884,0.553041419406017,0.5406586047328572,0.6805577599125098,0.47287910027040425,0.587060794010774,0
0.75650346,0.7379311531068485,0.6254066041004956,0.7142136342876393,0.7432690068724707,0.7028486227751095,0.6286967730714282,0.6672377053833146,0.72659005189686,0.673163347681574,0.6485403748056634,0.7736689325852658,0.6306302224298014,0.6882326415190052,0
0.52489126,0.6504838843785465,0.45004733333496333,0.5294348640044423,0.5191585781959973,0.4698297821451501,0.45315590854641413,0.5199403551364058,0.5144589940516403,0.5046205155692927,0.4487847812590717,0.5603107667438763,0.45938760580218435,0.4972176845640433,1
0.767967,0.7379311531068485,0.5659025280547474,0.6655604821924538,0.7062533079220247,0.67018265276828,0.5897546946788345,0.7746959985809116,0.6988935844656914,0.6265952375361429,0.7200778755266978,0.7496135535483792,0.5644347835234557,0.6672808151862428,0
0.5495011,0.6504838843785465,0.5205095331464821,0.5352337440107094,0.5307188286271601,0.5381746566735766,0.5203752096469172,0.4843622286688187,0.531613011323672,0.5099453661747857,0.4684898981850445,0.5756988319106898,0.508616818989936,0.5384405260997045,0
0.13158989,0.274825487148882,0.09238514669656228,0.08796332677260077,0.08915518979212515,0.08240060776747177,0.08415867537867165,0.1577107637569641,0.08378881907953763,0.08708737622607388,0.16009996733240192,0.0934700326889819,0.09372998028736523,0.08658688857822251,0
0.9871538,0.830647891298105,0.9540513242945128,0.9569378569742377,0.9587992311261367,0.9560758382334571,0.9546306656716066,0.9699780975497059,0.9566255815494351,0.9574030497120399,0.9675171564101621,0.9535916167330963,0.9551260964564111,0.9557104967227813,1
0.13202536,0.244971240574286,0.10662513800449552,0.10636198252495223,0.10173624853867543,0.09812679887557507,0.10929878263040098,0.16033622785590756,0.10004004192332609,0.10966851809478421,0.16625703082587803,0.10183037649462183,0.10786049871387865,0.10113428314867157,0
0.9121325,0.3866272867260934,0.7578551582019099,0.8342831358937112,0.8699052266529024,0.8217389175288674,0.7743490874280327,0.8781389067716252,0.8483812140570103,0.7618698230198285,0.8783270000241289,0.8659339693086361,0.7595752486897043,0.8230630291771351,0
0.07594947,0.274825487148882,0.06747446231140769,0.07318178704676755,0.07371358961348307,0.06787617117477879,0.06475019429284963,0.10844880330650349,0.07085035168073309,0.07020138410315906,0.09294099193066067,0.07892173503976761,0.06769894107623554,0.07285040241799527,0
0.08395978,0.2456534634621938,0.08950199101725685,0.08727593985776083,0.09075939872309487,0.08912242822555205,0.0874353889067568,0.1559394489681881,0.08871169054718551,0.09530377824061494,0.12090220419720454,0.09296267597149538,0.08814586500644823,0.0877901832653817,0
0.07558521,0.3225846480445907,0.08398778268002162,0.08037847706542577,0.07845958371288765,0.08718757053181454,0.0849613225916999,0.09885041416868567,0.08240075283549052,0.09122700698442861,0.09329250320733747,0.08266186097667026,0.08447664470595838,0.08161454990483293,1
0.61442184,0.6805870741480458,0.9034809725581088,0.8891685754313573,0.8466476588795045,0.9037509452812328,0.9004881461715133,0.5997554993871645,0.8666210320622909,0.9076797664528714,0.5449444622089623,0.8237494441793092,0.9020544337594597,0.8787096405178666,1
0.26323727,0.3024674103538651,0.15204530512299375,0.12680489374887857,0.13310678845037952,0.16635167404267656,0.17181546189502997,0.20321945703487376,0.13098866483282975,0.1487108361403202,0.19684418897727138,0.13379835819083333,0.1537056798462696,0.1347400701217607,1
0.9722364,0.8197569274399019,0.9561226954840619,0.9576247087531403,0.9582004959622985,0.9553829182627017,0.9555411250591618,0.9702844468347581,0.9570308716925874,0.9579866641313964,0.9692149550768495,0.9522311821867584,0.9560187840861273,0.9581651988241576,1
0.095026426,0.145194318469781,0.11010651003766005,0.08937570752919377,0.08528310525300291,0.08851765277164307,0.10860250479607914,0.11919017796203311,0.08420466985313613,0.09290034608451431,0.09477856427182223,0.08439520792579062,0.10994050213782046,0.0873576187816939,0
0.35898975,0.3675059846443037,0.20460063176785961,0.2144868277061084,0.2143694830898479,0.2006427071673367,0.19544291884018514,0.2507905693329769,0.21633009495779457,0.21514464102077677,0.29143975609610423,0.23632291081005297,0.1999632898267563,0.20681369203206487,0
0.004270819,0.1052869772262026,0.07998808114591414,0.0685004601789453,0.06712327253549089,0.0755873038975547,0.0783595209056904,0.025419054609839398,0.07416017150126371,0.08070694544967989,0.023362670140247208,0.07197151325329104,0.07946739031431253,0.07261094889199991,0
0.6003107,0.6992409748271414,0.5828743994483055,0.6478654958758633,0.6294830405095627,0.6484545797239843,0.5454899810775349,0.5244125626064507,0.6493740308273752,0.6421624789178838,0.5330086907599836,0.6462708826625109,0.5835662156475175,0.631034510300642,0
0.46817943,0.6936945767511644,0.5103999969767642,0.5238494268554627,0.5206951332316317,0.511921074940159,0.5061220295789157,0.33924927127437804,0.5290492846939846,0.5178225569207227,0.36411681723295236,0.5506920906467793,0.5224071154029147,0.5349854576557762,1
0.003754194,0.1894609252510446,0.048805987966571006,0.05049290370978951,0.05291721354869047,0.05002914621932835,0.0464271245514317,0.025597189556231536,0.04970483771397773,0.05214775034219079,0.016702071393642586,0.060646937674623515,0.04875464708283638,0.05042224637795808,0
0.48500547,0.6936945767511644,0.39920996356533034,0.48814771199126605,0.4816135242877772,0.4489091522608086,0.43407999107305,0.49988106209252575,0.47980326913418486,0.43738282909306125,0.4772493945508354,0.5260654715200374,0.40510209854398865,0.46239945867738513,0
0.6961134,0.6992409748271414,0.733667627908657,0.7315140572974008,0.7074102965058541,0.7314362981173668,0.7076449572694602,0.5274401094086033,0.7212697170854597,0.7586133653789124,0.5875829237364955,0.6991183098188561,0.7272521333661879,0.7264705892542502,1
0.6077343,0.6992409748271414,0.5969331887686007,0.616566719530403,0.6183213617508053,0.5990488939464327,0.5738237941834659,0.5237696978020947,0.6264904827175573,0.623899080925038,0.5319181896123596,0.6362962012609747,0.6140837753652183,0.6143790828181547,1
0.098161966,0.274825487148882,0.07498882723662033,0.07807150081680102,0.0833153363594553,0.07240549536438053,0.07766812999869666,0.1828268775383978,0.07663176572918651,0.07790226122831084,0.1346901205535235,0.08830544089841279,0.07480586598108192,0.07833110572544227,0
0.83511573,0.7584701714335671,0.9481222005111274,0.9529394055092636,0.949534025543373,0.9520757675255531,0.9476144959950951,0.8865659162460462,0.9519352440294985,0.9530016365554858,0.8782909694589556,0.9395364000554487,0.9485949410032654,0.9493239690981824,1
0.17557207,0.253630323615382,0.262572349825051,0.18468001309288729,0.16225027663664734,0.19922486160601086,0.2804188251686223,0.16486165539258876,0.1738129200406406,0.21942819438316621,0.17260898936931826,0.13958349896716624,0.2678183041708893,0.1927591906829262,0
0.031341,0.1853095860619312,0.07593246362866442,0.07356609660712614,0.07031563734917766,0.07179607041408503,0.06929244712867523,0.09766496351414783,0.07113442996715325,0.07471342596195102,0.0832841183635038,0.07510640196251746,0.07669487205091015,0.07042778150431593,0
3.364062e-05,0.2004378721728175,0.056434291719414914,0.058668822294426305,0.06072843054356369,0.05655181548318982,0.05391872625139894,0.0382228700369242,0.06241161150870858,0.0608814361757971,0.02803699241767839,0.06758825634726112,0.055356507105717635,0.06154029939279981,0
0.72663134,0.458010444079792,0.7905708160391524,0.7725051511092894,0.7591046462974703,0.761580748803364,0.7970117540088649,0.7072968857469885,0.7598830010681713,0.7652786442952558,0.7039448901740709,0.7549295330573987,0.7944364377918314,0.7673241282181972,1
0.850512,0.7689490618410855,0.8830951730540854,0.9065201245008362,0.9207326733799878,0.8886729132944214,0.8912110236571653,0.9283101906654584,0.9078769732744293,0.8901866819484505,0.9263557731872906,0.919357601945126,0.8819585958517532,0.9085927444055573,1
0.917931,0.830647891298105,0.9458867513478756,0.9501258119861314,0.952469311295104,0.9409273216772385,0.9445141248065781,0.9591824090678029,0.9484540526684649,0.9456239792006614,0.95027667411837,0.9476404184766102,0.9469114333881811,0.9491952196124512,1
0.92728245,0.4961209761678061,0.8814170501250906,0.9050454180885338,0.9242961450281294,0.8816007415708477,0.9055037041147446,0.9358884646069262,0.9076572057516706,0.8966113197918256,0.911847967073836,0.917840979459411,0.8816191235279383,0.905184024586481,1
0.63697577,0.7379311531068485,0.5982102103955937,0.6220212834840543,0.6186107685862722,0.6143798699910222,0.5899218655040096,0.6107469563786462,0.619131145293121,0.6193684945757522,0.5301116026915694,0.6408671174503733,0.5924537391349229,0.6199161941184869,0
0.06685465,0.212212807510868,0.1022572530440626,0.08468591437508861,0.08160779598787546,0.0938710799226467,0.10549336732384983,0.08464754304467713,0.0866167549124523,0.09649348231429881,0.08898624569480273,0.08280075790011465,0.10014168614414654,0.08750291786094783,0
0.44476774,0.419922911861006,0.39686978222852276,0.402677325423439,0.396102450391729,0.39653848666019953,0.41396952448960067,0.41256263672011234,0.40843825496216873,0.40684784719526806,0.3974822420387662,0.40738947958361993,0.3897455570980033,0.420670745406202,0
0.85305953,0.7632093058724672,0.9530853591965931,0.9552295927106398,0.9512620897041147,0.9554820490572905,0.9523112519419175,0.9190308614020474,0.9540593855054239,0.9559933676679702,0.907493746813762,0.9438247879543123,0.953333037775734,0.952486556572901,1
0.81689006,0.7632093058724672,0.831087113678997,0.8640678982378603,0.8884785552116877,0.8269117266205875,0.8486393488596744,0.8648959693264392,0.8541708698218144,0.8307677299679231,0.8290462161003402,0.8585401896224244,0.8238595862468974,0.853639189952394,1
0.06885663,0.29212083182429,0.1039805935600817,0.09470038191115637,0.09001335198668912,0.10222835259909972,0.10762157341458974,0.10589599187551002,0.09581017566294182,0.10318428124826136,0.11290237348163305,0.09020436431858962,0.10278108105327803,0.09595479224162758,0
0.6746905,0.7379311531068485,0.6165623660385348,0.6412648098709884,0.6556593481145906,0.6034273920426431,0.5949520840251604,0.6860793937779901,0.6672698410720171,0.6397482082828913,0.6529962999353871,0.6812669123795164,0.6183151967047266,0.6606088244247545,1
0.30968273,0.419922911861006,0.3868062736016367,0.38475715966009133,0.3803903607687173,0.4079376437440803,0.40448950962609115,0.37804975194457696,0.37572255347048694,0.39576117448475007,0.4394641937462119,0.34793254928845435,0.385320919979536,0.3830035026305458,1
0.0841886,0.253630323615382,0.1149065387018177,0.1003552953550711,0.10764536825610484,0.10906144175311039,0.1228816913323157,0.15465023899159389,0.10308968391105282,0.11403060109388669,0.12171874300883796,0.09957805173164658,0.11686064671380987,0.10172065412365933,0
0.10154524,0.2475368806579888,0.06979435076174766,0.076242406088174,0.07670273077456517,0.06580269268957864,0.07199580450561098,0.11075320017802746,0.07390630578877,0.07200333823220183,0.11042860125867097,0.08234207506368221,0.06974964346338111,0.0764778570148962,0
0.12246493,0.2486957858007056,0.09625566611647296,0.09446603215972597,0.10115201707379255,0.09215638276182642,0.09836280394298678,0.19067222884342852,0.09487260568075771,0.09963197760094526,0.14875122508374816,0.10189715905634121,0.09611817301982756,0.0978531914892779,1
0.044628944,0.268880163169008,0.09117596975862008,0.08717340265938826,0.08749329057222048,0.08200227818861909,0.09446989766855034,0.1453795385114444,0.08562885062194135,0.0896514334052511,0.11790045765498287,0.08809478041900455,0.08981214876359418,0.0864188923507815,0
0.52505636,0.4672319797253523,0.6297857728818158,0.5803725748679365,0.5440854326026717,0.598653703061737,0.6091162462082028,0.5676218707897336,0.5621561718266738,0.6026657762280472,0.5389784558825748,0.5309839763299011,0.6216744646087379,0.5652355765950074,0
0.10759357,0.2627046133131085,0.1067996189040316,0.1006630243481843,0.09781151172356727,0.09687040289151887,0.11011781052460551,0.14406998569885301,0.09841230411171148,0.10695624477805922,0.1528617766367538,0.09699880582930005,0.10843612314064771,0.09897133995814018,0
0.4486991,0.4531910628135357,0.399708731840894,0.3785771568699044,0.3890116487943911,0.3462550735149635,0.39918777713935816,0.48588438497859765,0.37198611091621586,0.3791706963785623,0.430714752435385,0.40761630627400086,0.40205123654041103,0.3783412093922423,0
0.9985607,0.5993257307370794,0.9495483906411315,0.9528915187212625,0.951089340845045,0.949698321557071,0.9524344454833461,0.9603816401364634,0.9464424053784444,0.9512321890377704,0.961539551781169,0.9436958828285591,0.9491248299269057,0.9499651612617944,1
0.5292879,0.459652812412293,0.41523440958533003,0.45817950826565707,0.5065985395328275,0.4544840477983699,0.4339723447634723,0.5723111050846357,0.4809097683518742,0.4784262789865524,0.5102895952694948,0.52736732522866,0.4188900907919797,0.48495344489326625,1
0.5199394,0.4917381193932436,0.5153829900326199,0.4918166597854179,0.5142643368468911,0.5069997279371158,0.4929371222396979,0.5815982489607031,0.5087937683416595,0.533146990763122,0.5067416161787038,0.532803229975035,0.5219643720209688,0.5085579967550605,1
0.00016622445,0.348828960855381,0.05301671036994085,0.0576947807031968,0.05752586198393095,0.057932031020935776,0.04776768270043119,0.03790222709390962,0.05840565416824379,0.06100558724114419,0.026850027086467734,0.0697611837059553,0.05305865349385097,0.05596371670731531,0
0.6024501,0.7328256315113852,0.5833202618877903,0.601525593925358,0.614428188553656,0.581371654225109,0.5730464899388804,0.5720339010291958,0.6161604344832694,0.6053550657589232,0.5842640224461219,0.6428471785861644,0.5853435045420222,0.6154110997565189,0
0.003422286,0.274825487148882,0.07325194444622704,0.06391252687861732,0.060302165769510925,0.07045298281104379,0.06730701473489684,0.03482736609461392,0.06321807552554402,0.0735377682501741,0.02488280369353624,0.06642459757523704,0.07364161924977783,0.0657762819974642,0
0.7864256,0.7584701714335671,0.950224301639953,0.9532454799396198,0.9418426975218989,0.9535418894626043,0.9468730986500127,0.8832105877239335,0.9503946978050893,0.9540898877882585,0.8899761887073702,0.9295991935949713,0.9498387733177779,0.9503270344014547,1
0.60240465,0.6805870741480458,0.906768992115366,0.896304667617483,0.8279419169809996,0.9021002469958151,0.8925080575056636,0.5139960702628331,0.872429840887071,0.9188446809016022,0.5121313938940882,0.8125032191125093,0.9097412377801696,0.8741157805328549,1
0.094195314,0.2486957858007056,0.08874056074399468,0.08951452818398864,0.08590552323147278,0.08684568887692194,0.07939668785924524,0.1328623574967028,0.08582481655471698,0.09473511753630633,0.11924699863967403,0.08899805212428569,0.08889721822677588,0.0910576450626961,1
0.98509914,0.830647891298105,0.9541833937553025,0.9572716277188592,0.9594292632367415,0.9562282801262579,0.9555934450245553,0.9701347850194036,0.9570897112721033,0.9582285382150042,0.96717453319502,0.9538406244211518,0.9550804433514926,0.9560650270340414,1
0.024124319,0.1791496909388219,0.06515255905128971,0.06669641681752704,0.06606951528627177,0.06248041561334816,0.063586981839466,0.0436428241359702,0.06294628780149629,0.06814648851207995,0.04669568431991596,0.07000785364930072,0.06477988969195357,0.06701584507322518,0
0.8160781,0.7632093058724672,0.7376348327092002,0.7550250443564526,0.7925254201899713,0.7121462647206882,0.7701498551943899,0.8681517671830926,0.7347557425072672,0.739900954555969,0.8292051958697174,0.8113551706299527,0.7396990111942009,0.7582202759190779,1
0.58307195,0.7328256315113852,0.5537244947205847,0.5696888636563373,0.5818466713012609,0.585679104801534,0.5490131881085946,0.6088003079001649,0.5677124734069091,0.5717248151643682,0.5271362241640923,0.6013771163934952,0.5495825292615354,0.5816122875555609,1
0.63698184,0.7328256315113852,0.5564192216100702,0.5770595262671941,0.5910094507110348,0.5731104145344644,0.5399234452679987,0.6088003079001649,0.5674996008334742,0.5715855291167331,0.5227441255463728,0.6157893023189249,0.5587043777077257,0.5943904378686996,1
0.37545004,0.4111528120844736,0.33417127514305006,0.3159507126448607,0.2865729024794137,0.32378543093667883,0.293220324566368,0.33467594684680907,0.3073981187955277,0.3304807409192237,0.34488056522934807,0.30230422746180424,0.3330940944150073,0.31430326089781985,0
0.17250901,0.3741047748219311,0.21277976395342799,0.18424909908435647,0.17097935248687093,0.21277832509799857,0.21749505473862377,0.2233997994335665,0.18247117142924987,0.19281976475867427,0.231577181469703,0.15718374114343706,0.22027300766215077,0.18946206421173686,0
0.54531085,0.6936945767511644,0.5745838913111962,0.5613927354618019,0.5547326721703233,0.5729206997170923,0.5621286218000474,0.5967342565919379,0.5684127744494468,0.5707642721347582,0.5133002230882869,0.5710706152578009,0.573869104763082,0.5550967851269804,1
0.5550897,0.6936945767511644,0.5643950761990867,0.5638262736670597,0.5679202432939371,0.56282717732789,0.56794897799695,0.48581213864890255,0.5554732071504133,0.5570251936888564,0.5490067795201431,0.583587280620227,0.5698306985020171,0.5681406860693434,1
0.5700963,0.4145905397263996,0.4388244386077245,0.4702580016989879,0.498951928991669,0.466895378943649,0.4275071112014843,0.5961351064712218,0.4901805589946673,0.476117534535705,0.5916560350493701,0.5175993301951086,0.4260582165034881,0.4737573639440349,0
0.22524238,0.3741047748219311,0.20628966109330768,0.21826957322539708,0.2034570992498328,0.21025489839854516,0.2114704933196806,0.23627978593866128,0.20232469797438576,0.2187986728609105,0.23308959791749514,0.1960132688284405,0.20926331231691275,0.21240906259113226,0
0.63087004,0.4808381803616239,0.7724919462227385,0.7416148956160029,0.6927105739442156,0.7686615359080479,0.7801502010525011,0.599444295258107,0.7288545599180205,0.7529187568587381,0.5607002980091138,0.6651399118856864,0.7737658270832863,0.7350848903153572,1
0.28379342,0.3786415319450525,0.22916460241719486,0.21015278796966685,0.19936618611824,0.19796609796621312,0.21844605605136005,0.28027949326336016,0.2039282460070588,0.22291140240821825,0.2946819389932427,0.2002209470155085,0.23077720907817104,0.21879594496657928,0
0.350326,0.6057804468650583,0.4260965220368944,0.42194340717692363,0.43912851043374773,0.4281335749362379,0.3926235167651953,0.2810893268199783,0.42545256787553143,0.43732131671674224,0.33079721834319487,0.43944266515573677,0.4239422200436305,0.4297933501247178,1
0.80447537,0.7632093058724672,0.9299899922141625,0.9277750953942441,0.9210429126845833,0.922003296829212,0.9256755693515671,0.8202492287243565,0.9217245400574626,0.9316427910237267,0.822009600158994,0.9224551471160343,0.9321365276038412,0.9251633860541778,1
0.105628476,0.2310880052065151,0.09109721204519299,0.09064082595997493,0.09512496902720374,0.08900079380090015,0.09250177496044283,0.17392891617221573,0.08994617064113482,0.09680270123289143,0.13807112009740588,0.09565047525852043,0.09091718880738003,0.0927614572701476,0
0.3807819,0.419922911861006,0.2921978949135695,0.3063821233865257,0.2965596113304662,0.3204927973943938,0.27765422162820147,0.35609734514325714,0.31255630468784207,0.3002489107600514,0.2932902438233774,0.3089659108952463,0.2956566216317022,0.3020238308580918,1
0.7374557,0.7379311531068485,0.6306219656827304,0.6712503252390016,0.6877210483582976,0.6654427848890371,0.6213438064189968,0.6899970030260233,0.6992556407363525,0.6745026598736139,0.6239529923841611,0.7198673619008668,0.6378622546009419,0.6826063599568769,1
0.6729889,0.7328256315113852,0.6172289474477711,0.6361284985437705,0.6347414988517791,0.6335400886995095,0.6194178407801828,0.633814896773027,0.6312440939521548,0.6163929146744959,0.6121380829280187,0.6592085394714092,0.6178458619843936,0.6319111733195232,0
0.24452394,0.373255223017333,0.17131679120611562,0.1683987783395983,0.17170486693096543,0.1530643645545993,0.16433813685694068,0.1965713906112243,0.16637569240125172,0.17596011241416298,0.21633191531522458,0.17467409146655946,0.17043867794748158,0.17318762685244737,0
0.11891018,0.2800465308409905,0.08428401872799207,0.08542304700790056,0.08910279407919545,0.07880458719109201,0.08282193851770923,0.18044931222573604,0.08590952266314779,0.08676019336746899,0.1319803127193113,0.09307951769690444,0.08256869648668651,0.08610419582964877,0
0.63963157,0.7328256315113852,0.524784492290695,0.5609862694054341,0.5776303661307011,0.5477507789292795,0.5016923734073244,0.5715417833161656,0.5582436320256515,0.5671989313382437,0.49685780661099105,0.6159916757997953,0.5241537386813663,0.5536297684985282,0
0.1315471,0.2486957858007056,0.11031498008995515,0.10249863191586643,0.0996434199180531,0.10100421676223985,0.10060844124340806,0.17773621558342176,0.09822357137085706,0.10788836671013258,0.1585546070619873,0.1010518627024593,0.11044803128250175,0.1059999437764868,0
0.4957799,0.6504838843785465,0.5127181250637814,0.5200481502461767,0.5249037132115916,0.4870531949763941,0.4937886745093394,0.6253581041676778,0.5134071300847199,0.5186293090826107,0.5420306646910699,0.5482369414130126,0.5030862487485002,0.5047603692674371,1
0.00030793442,0.1781340158251552,0.06920835812215512,0.062070181871299784,0.05656617533665096,0.0597868860665953,0.06149879685948776,0.021748388774665284,0.060025407857109477,0.06612420174316351,0.019294326099698427,0.06061210690004965,0.06919492385359093,0.06497886550382642,0
0.10212316,0.3294232629510545,0.09781642294859487,0.08969283832252038,0.09168923365817465,0.08846580307265745,0.10187628744737787,0.167689771250497,0.09261127386690782,0.09187476218611938,0.12445625225018937,0.09510590185214503,0.09719603457221944,0.09110478927195918,0
0.3177277,0.2028813023814898,0.2683120862853247,0.19444546093142526,0.20020116329996027,0.21597790428758182,0.3144570864121645,0.20691082285604,0.19908016815225418,0.1925999200396408,0.14289766113950572,0.17754137140078163,0.27316188128251667,0.2103285098253702,1
0.92164195,0.830647891298105,0.9553812333991886,0.9594093871137117,0.9575552621233516,0.9563351085413917,0.9587454567346471,0.9458657156562635,0.95761853140162,0.9588902048210602,0.9469785434696621,0.9525200170284277,0.9557632373777847,0.9594148619606532,1
