LR_pred,GB_pred,ga_rank_1_ts_1768337411_logloss_0_3960,ga_rank_1_ts_1768344940_logloss_0_3887,ga_rank_3_ts_1768344941_logloss_0_3887,ga_rank_4_ts_1768344941_logloss_0_3887,ga_rank_6_ts_1768344943_logloss_0_3887,ga_rank_7_ts_1768344943_logloss_0_3889,ga_rank_8_ts_1768344944_logloss_0_3889,ga_rank_9_ts_1768344944_logloss_0_3889,ga_rank_10_ts_1768344944_logloss_0_3889,ga_rank_1_ts_1768489230_logloss_0_4002,ga_rank_2_ts_1768489232_logloss_0_4002,Transported
0.92473626,0.830647891298105,0.9513605288568087,0.9543625243497312,0.9553543317430094,0.9558617447379505,0.950246704714536,0.9544310147467181,0.958838832702965,0.9516069346986855,0.9056034105732588,0.9545111049485048,0.9568718729645661,1
0.992774,0.6465648178886946,0.9397260306652847,0.9477421727699614,0.9448272242156509,0.9416539757410408,0.9453754111731426,0.9482323828224247,0.9487075214953297,0.9355591727479592,0.9143878124810604,0.9478138659616305,0.9495695626531196,1
0.37315917,0.4117035238787758,0.2564350471318202,0.26474545083711204,0.2654116969315807,0.2667592231009883,0.2880994246854061,0.2675658057428006,0.27062592856996204,0.29149572445352917,0.5150104007764467,0.27204737740794555,0.2635608731564459,1
0.081535235,0.2486957858007056,0.09644754448934789,0.09871022457818286,0.09069371158903887,0.1020311975649334,0.09313906570409075,0.10146503748110602,0.09254455414266967,0.09368406274916001,0.1986132173150612,0.10165301963956963,0.09432228986746534,0
0.2923945,0.4135921799441503,0.2356340472281989,0.25654699343624743,0.2426550405069239,0.24236480089859458,0.2541644977644833,0.24768702119746275,0.2506039048304109,0.2389566958151199,0.49612569026739867,0.25475109649424266,0.2541838022870753,1
0.42135587,0.419922911861006,0.4966480401529704,0.49352660442897484,0.44065399051768495,0.47325504435931015,0.39778594960188013,0.4982812509558026,0.460884862911031,0.38829777211159594,0.5165637564850761,0.4942115926561344,0.43873863380601924,0
0.17461513,0.274825487148882,0.118839426321746,0.14312173322896704,0.11468259176149696,0.1293978022866996,0.11116134657896291,0.15037398332909577,0.11588702249757482,0.11240717971833684,0.26145351599440825,0.1484426870182148,0.12042689153407611,0
0.16559754,0.283727169250675,0.11042804987009586,0.11960079100209366,0.10801434696708993,0.11814620561323447,0.11387423139962903,0.1157577720057037,0.11414215799395877,0.11816015073622717,0.21977745873517132,0.11185822938267541,0.11776436474049007,0
0.7199363,0.7584701714335671,0.9512127808885328,0.9416800559409064,0.9387760037528633,0.95267610922268,0.9085313408369196,0.945839838613476,0.9403728253141616,0.914603373132866,0.82979600373332,0.9463495377453711,0.9451474321391883,1
0.3251414,0.6057804468650583,0.4256972539974752,0.3906933310594558,0.41675371624041646,0.40267743266043143,0.42263069626745997,0.41108990551745705,0.4207662420563303,0.43890608422927574,0.43420946945047606,0.4059328291170463,0.417529539082983,1
0.06775708,0.1694205155375721,0.09435179641058017,0.11433338467932795,0.09104138907037235,0.09471463012047314,0.09226994284972524,0.09842588514527961,0.09132941427851247,0.09476841349229033,0.20149050700066465,0.10222693333588155,0.0911473020328193,0
0.7011548,0.7328256315113852,0.599772409563087,0.5300119900229674,0.6084832728038219,0.5592158036304492,0.6786569408086902,0.5313017242304855,0.611994220008275,0.6978942450895452,0.5464005679019928,0.5287298315847022,0.6029595460822726,0
0.71477354,0.7379311531068485,0.6814898743358907,0.5653842365264826,0.6856578702838684,0.5997200635036916,0.7135830795891217,0.573272495065546,0.6651317837244539,0.7369806817984822,0.5233133016827263,0.5701728398777668,0.6446598598473049,0
0.75650346,0.7379311531068485,0.7309079633762291,0.626963502967255,0.7375659705273999,0.6450323542435116,0.7537531898030473,0.6410933670248672,0.6874748950334219,0.7645476981635898,0.525082152512969,0.646169593546074,0.707708288944509,0
0.52489126,0.6504838843785465,0.5365566170346351,0.46492503078573916,0.5291094805293438,0.5250224365120989,0.5620537822409725,0.4994779756134678,0.5004578015305123,0.5750862755016932,0.4788306269999458,0.49963737324414814,0.49116667128456964,1
0.767967,0.7379311531068485,0.7084179675680877,0.6515450933165419,0.7266909404481972,0.6635400432283861,0.7603749917036599,0.6470591449016042,0.7070494123683844,0.7663774005542616,0.596067664249664,0.6493899537861634,0.7103859870421746,0
0.5495011,0.6504838843785465,0.5467489670102483,0.5098950333561532,0.5493495350571247,0.5336556854875324,0.5802422911429633,0.5080069345980887,0.5223144241951753,0.5849019382997819,0.47706073503570146,0.513790568904616,0.5173256703816581,0
0.13158989,0.274825487148882,0.08891022033398473,0.09258175976916039,0.08651299319649491,0.09115640483560923,0.0969711297049742,0.08727944643033962,0.09086448346741831,0.09717173518063822,0.2132761239810367,0.08860257250412713,0.0906547874382679,0
0.9871538,0.830647891298105,0.9548087028581306,0.9542906590677145,0.9580956474877794,0.9548446274973617,0.9545653818724992,0.9518376782277079,0.9585194193130594,0.9586510397680836,0.9105471471166773,0.9516582896828881,0.9556098815956208,1
0.13202536,0.244971240574286,0.09234356181485869,0.09547048412693619,0.09829646933744947,0.10097500076383877,0.09939926931968461,0.09797192981842658,0.09958536185620766,0.10310100190189996,0.21363324007607865,0.09752256245261125,0.09790963520570571,0
0.9121325,0.3866272867260934,0.8053145235990954,0.7807570183905295,0.8473886278647642,0.774507320321488,0.8728103788568043,0.7866122724051436,0.8194846353945276,0.8592383358214121,0.8916686526316733,0.7855815429220385,0.8101929949258557,0
0.07594947,0.274825487148882,0.06480481245167147,0.06876682815136488,0.06841448515209347,0.06857101262332414,0.07916214774857526,0.06832918242918055,0.06888516096739021,0.07831627975960148,0.17964335968908415,0.06857677120414894,0.06907413793112166,0
0.08395978,0.2456534634621938,0.0881957627768351,0.0861328257319184,0.08141780929011755,0.09339070244146726,0.09149774479058749,0.09045595374642146,0.08400069634135894,0.0902021125441095,0.17167068071620617,0.09052897451218532,0.08939327669106052,0
0.07558521,0.3225846480445907,0.07922733613859347,0.08297560301099928,0.07900626126647868,0.08683280599335737,0.08476517887056094,0.08283209448883444,0.07997878920522446,0.08603174230297535,0.20488853751074174,0.08374957463899609,0.07864676106158416,1
0.61442184,0.6805870741480458,0.9007007822524843,0.8892158435080959,0.8763071617269159,0.9125468410992044,0.827604704843678,0.9095926746659909,0.8934986934121056,0.8566808036261214,0.6149127351400917,0.9113496750780906,0.8824008337542765,1
0.26323727,0.3024674103538651,0.12648262398044788,0.1397944789786778,0.12321274964890128,0.1188676421550283,0.1327365961325042,0.12100705603964305,0.11970714920480506,0.12694709466663037,0.29127878292307424,0.12600765605073314,0.11421781293500814,1
0.9722364,0.8197569274399019,0.9569779618153119,0.9563312320531442,0.9569849106829905,0.9575239402910372,0.9525646030813838,0.9565508380962114,0.9606567571453134,0.9526216749826352,0.9207119003639627,0.9567869497029623,0.9581633121989995,1
0.095026426,0.145194318469781,0.10995281194275115,0.1562154140944126,0.09610024835540487,0.11494800885453531,0.09600807053382006,0.1405799259643495,0.10833434260894198,0.08808448752721267,0.19932388871396634,0.13906361806509973,0.10545163847723253,0
0.35898975,0.3675059846443037,0.20138644967262184,0.19470109557652715,0.21263140538669145,0.21478569153049687,0.24165652256258655,0.1865921038391611,0.2144619984321341,0.23021790272997764,0.32829907984001866,0.1876025112110332,0.2128948261075424,0
0.004270819,0.1052869772262026,0.073515132409742,0.06886067546948396,0.06877712726562611,0.07860550085645722,0.07305275262255882,0.07015406517582244,0.06843422126530223,0.07705158796225749,0.09807774905568371,0.06935279918904093,0.0703667454854094,0
0.6003107,0.6992409748271414,0.6619833030935549,0.5760020101986515,0.6129211224164387,0.6205646231775491,0.6161584620407577,0.6089250458557206,0.6070690526832448,0.6393893979030189,0.5170848212386445,0.6059671511047987,0.6090170855039283,0
0.46817943,0.6936945767511644,0.4644471329345647,0.4720856256673889,0.4998865453500998,0.5102890884675588,0.5229265391838994,0.4908415494035681,0.5119847034006061,0.5476915555091245,0.4977889640052484,0.4954359943892506,0.5055260012014015,1
0.003754194,0.1894609252510446,0.049648594349478416,0.050499783777629086,0.05105735465110478,0.05316441189494651,0.06055920618551205,0.055047802060770555,0.05246385193121481,0.062169508386705756,0.10415879109061137,0.05486643901678064,0.054391080767940386,0
0.48500547,0.6936945767511644,0.41228385148811353,0.425504692885315,0.4900922010472324,0.43380804195565825,0.5333026877331503,0.4142472773546571,0.46345045041321414,0.5531280702804269,0.4560005361564043,0.4263203772998847,0.4628103926942467,0
0.6961134,0.6992409748271414,0.7057591965236999,0.6820180420130884,0.6707032851012009,0.6896012465588294,0.6439372711724121,0.6931927165992319,0.6627722965356423,0.6640853371656109,0.5397070108728029,0.6965843943417158,0.6676568374193561,1
0.6077343,0.6992409748271414,0.6019639491019869,0.583371251917053,0.6289414013276381,0.645893682615481,0.6132321942691075,0.6190376377869341,0.6187486287117449,0.6368954897290119,0.46354734468162134,0.616246445143014,0.6191245469519359,1
0.098161966,0.274825487148882,0.06957743491129441,0.07217237053505977,0.07379047455656804,0.07227055226860248,0.08144292354760337,0.07307968606368076,0.07277528076909726,0.08448184923530393,0.20464110782886538,0.07252026891340839,0.07317040186962215,0
0.83511573,0.7584701714335671,0.9491816467537816,0.9442718068560404,0.9506508492887931,0.9465436233515908,0.9436930437585521,0.9421795248786112,0.9498229285220757,0.9440846552733458,0.8820896317953718,0.9431340273930524,0.9465669036734091,1
0.17557207,0.253630323615382,0.1670541479870643,0.2420576961405013,0.1578389595564259,0.18088302134644899,0.13018887072910154,0.24461593983914853,0.1752984881596472,0.1280605546068788,0.26228731233182906,0.23496431089634792,0.1668767852046451,0
0.031341,0.1853095860619312,0.07387512808997328,0.07873658499801496,0.07145798839690233,0.07882301230258952,0.0787587731112467,0.08085229238686177,0.07557511725446327,0.07965717291326481,0.12548353719354197,0.07955450112442486,0.07609316725498877,0
3.364062e-05,0.2004378721728175,0.05844804238795268,0.05745335019699055,0.05851613429346949,0.0636833797622528,0.06770581726901688,0.05971492136580906,0.05970131784669816,0.07136285479176323,0.10557484102928927,0.05978975953366714,0.06112990612705435,0
0.72663134,0.458010444079792,0.7968642407885643,0.7986824510223628,0.774844840426031,0.7914314618504862,0.7680183961458628,0.8111762963270731,0.7873543730710283,0.7310513601664889,0.6804758673480046,0.8170220539685292,0.7831245425530046,1
0.850512,0.7689490618410855,0.9075174887234553,0.8572995011041976,0.914734875199355,0.8987760486982396,0.9320220649456905,0.8791957980403687,0.910912000901,0.9323878751652463,0.8417993849100757,0.8744878303476883,0.9003434215870659,1
0.917931,0.830647891298105,0.9410263890956684,0.948326694319182,0.9459399731975306,0.9456318182925919,0.9462841693529297,0.9466514871967527,0.9519417533042863,0.9472418935436439,0.9158880636296739,0.9465293384419223,0.9494683111505523,1
0.92728245,0.4961209761678061,0.9073517851847975,0.9076586324776429,0.9129810371012729,0.8864471013320409,0.9265432209760848,0.8963208182847552,0.9126403135822555,0.9139062435292317,0.9335871893876894,0.8922343998000587,0.911289648380157,1
0.63697577,0.7379311531068485,0.5862081362696264,0.5740250813637414,0.6118714982493599,0.6194162231748447,0.633670369606387,0.5842470490183533,0.6056524895938967,0.6711484716222068,0.46356021331188546,0.5881078172082983,0.6054267597197979,0
0.06685465,0.212212807510868,0.08566663785953445,0.08994607460588146,0.0794437796747741,0.08994857131532175,0.08411360337476358,0.09818630050550475,0.07986109525884803,0.08372633719657356,0.15527206843250665,0.0974773213665947,0.08597498054326784,0
0.44476774,0.419922911861006,0.3947136721780815,0.4034457537091091,0.3591654219379241,0.3900788534286826,0.3782875321478034,0.39439133715060687,0.3824146562360977,0.3823913805323545,0.39158633456748443,0.3844974803094697,0.3888960607884771,0
0.85305953,0.7632093058724672,0.9567831491543268,0.95475614463887,0.9564315606042708,0.9576800810312438,0.9466917483152565,0.9558525959026157,0.9556412537523454,0.9456774829057149,0.8497117001965736,0.9562219593860338,0.956107992778816,1
0.81689006,0.7632093058724672,0.8313878666716072,0.8590947704753852,0.8289170960322871,0.8332109883749981,0.8663923591337483,0.8489144344612836,0.8520695526864436,0.8552897448704414,0.8007306940291915,0.843119444694224,0.8613423950907023,1
0.06885663,0.29212083182429,0.09277233125588243,0.09136293385355022,0.08639331423873177,0.09657832413084495,0.08969318399750568,0.09081434962820063,0.08784231279453154,0.09649634965445338,0.1789665598173119,0.09218153879650526,0.08682521134830194,0
0.6746905,0.7379311531068485,0.5399227122689602,0.5053331720640056,0.5959010054598507,0.5636594654433035,0.6432446312316837,0.527571638514722,0.5727407112991193,0.6597745572935755,0.473528718079779,0.52982377981214,0.5948209548829269,1
0.30968273,0.419922911861006,0.38633545341286357,0.38015214865653885,0.3752210973316697,0.4004931368550289,0.3401719065848985,0.4042567225809706,0.38168593923683497,0.31588875153741464,0.432352787650087,0.3967887770752155,0.3736962588344562,1
0.0841886,0.253630323615382,0.0978196783341968,0.10876985157709,0.08914085803576989,0.09502021134585074,0.09082941142397394,0.10250359430897545,0.08744535566039181,0.09006177251818219,0.17391006272904105,0.10322932466357294,0.09414600413784378,0
0.10154524,0.2475368806579888,0.0698271144599137,0.0730280639052412,0.07332747088132578,0.07586176674183494,0.08638401497402808,0.0714019535958983,0.07467008244980439,0.08629308554098532,0.16843222400620061,0.07162475311167887,0.07738279406525429,0
0.12246493,0.2486957858007056,0.0920231922283739,0.1105695145619469,0.09157598717850701,0.1011107708016411,0.10239488601322899,0.10476047637128448,0.09572630434645109,0.1003803605675445,0.22819191184736046,0.10282245392880392,0.09958620776484832,1
0.044628944,0.268880163169008,0.08686164035772047,0.0917427358531126,0.08228687969987337,0.09031303074337393,0.08699339464060755,0.09253950715494937,0.08609463868398354,0.0868961390457716,0.1904819230373108,0.09155862472688275,0.08792740482539024,0
0.52505636,0.4672319797253523,0.5860039018486982,0.5950952719898819,0.552818050262795,0.5672190187136201,0.5150759411368443,0.5957118079009684,0.554489063649692,0.5207098061227454,0.6290953325849006,0.6027481319340736,0.5471523624298973,0
0.10759357,0.2627046133131085,0.09866902626936559,0.10690723260878328,0.094826312723671,0.10352277561511425,0.09671375174477016,0.10159082424819883,0.09741473947001934,0.099901665575347,0.20399042323408176,0.10101624311960548,0.09705803999702255,0
0.4486991,0.4531910628135357,0.4093587974387211,0.4763601717915413,0.42066287686239795,0.40895847239028416,0.4284188934067914,0.44384623979242716,0.42781184693322233,0.41910436875416884,0.5160301351431328,0.4573363059442909,0.4294268748017194,0
0.9985607,0.5993257307370794,0.9449301256216213,0.9440288030845535,0.9437092988954109,0.9466470805094925,0.9420598153133691,0.9422677239897607,0.9470694462778514,0.9373003731304511,0.9361884632957524,0.9424443239210724,0.9446711526653799,1
0.5292879,0.459652812412293,0.48489830092278013,0.4947563476789744,0.5469475582645517,0.5250695722352402,0.5543117412333141,0.4740483746804947,0.5380088982803808,0.5604598193179977,0.5220857214316617,0.46970669080263194,0.5389548504458517,1
0.5199394,0.4917381193932436,0.4851310507209869,0.5040471180043379,0.4812383208215558,0.5196756461187416,0.5005053360793325,0.5063177313129098,0.5149570026988686,0.49772967273041485,0.4709163454388783,0.5084771456346265,0.5163515352688066,1
0.00016622445,0.348828960855381,0.06401044225583534,0.05342293466234834,0.0596219433211727,0.0660393810845941,0.06710311688468894,0.058082491941690934,0.05546521881963253,0.07665177359477233,0.10247710984116855,0.05861081681818343,0.05903679282726243,0
0.6024501,0.7328256315113852,0.6020109457075479,0.591758472573494,0.6008755687444841,0.6106935888438753,0.6197713437259208,0.6033671189587468,0.5961499041108358,0.6308049915652488,0.5280273432846724,0.6005227405615667,0.5868297059303321,0
0.003422286,0.274825487148882,0.06849587914102712,0.06787557922648967,0.06690820801232673,0.06617895421985705,0.06307880579193627,0.0739668377242518,0.06564021866836024,0.06788927840940702,0.09555007482630894,0.07108760525612075,0.06288928485721894,0
0.7864256,0.7584701714335671,0.9480718579151141,0.9446489233817741,0.9491364602905547,0.9465646686972676,0.9315532102496471,0.94332301260932,0.9490051002801927,0.9372487370219972,0.8763496784711843,0.9430308759903023,0.9475802614103039,1
0.60240465,0.6805870741480458,0.9054264790230399,0.8832709938688005,0.8496375629905013,0.9135115705072078,0.7900973996544889,0.896460400590697,0.8719483108984383,0.8193573159636883,0.6194627280389587,0.8997977141796051,0.8839135345930851,1
0.094195314,0.2486957858007056,0.08302494321489984,0.08003494617503053,0.08857503884190275,0.08952790554157414,0.09252520715276213,0.08306522362540215,0.08631468356129156,0.09658739719749349,0.19396494168445086,0.08124692185442468,0.08675668405245018,1
0.98509914,0.830647891298105,0.9516454323161363,0.9488474954184186,0.9542720811828858,0.9542752075712856,0.9535487887119788,0.9507953971190132,0.9551713738098014,0.9539884230577901,0.9041425959532122,0.9510890208723692,0.9542352465210984,1
0.024124319,0.1791496909388219,0.07435601065979978,0.07485511380258576,0.07038868992194178,0.07694916543329505,0.07559047693989134,0.07287166142335724,0.07065156790242634,0.0775365564060463,0.1474815022312043,0.07326549270016346,0.07277850876855345,0
0.8160781,0.7632093058724672,0.7692834845763262,0.804106645147208,0.7945157418084824,0.7556803848421313,0.8433031868660845,0.7584994894787296,0.7756265782089272,0.8399279140390091,0.8435545121855134,0.7635201677423488,0.793929250993105,1
0.58307195,0.7328256315113852,0.5269639376265688,0.5124934702112591,0.5350504211596204,0.5405089676712214,0.5858625670330747,0.5177547470941436,0.5492810589122051,0.5992653936624245,0.4755505842888206,0.5231729429403298,0.5447922821544594,1
0.63698184,0.7328256315113852,0.5480620977074673,0.5185326449479818,0.5573716502677766,0.5602259859019972,0.6075391633478359,0.5377978993745914,0.5686832456372747,0.6151387979684446,0.47266115217337873,0.5411769514806909,0.5633805652770191,1
0.37545004,0.4111528120844736,0.30423247016636673,0.2844845545752561,0.31184131401928933,0.3116709064578241,0.3088729947322835,0.29092650312382623,0.308782527987805,0.3233654920719453,0.4112703779892004,0.2972589815766388,0.28898382502339165,0
0.17250901,0.3741047748219311,0.1581477242427616,0.16272506056797267,0.16402619811803965,0.16398468950531395,0.15802541360210684,0.15755053950374762,0.15995600259179107,0.15767041244493293,0.276589121541062,0.16272675136589734,0.1573110276919814,0
0.54531085,0.6936945767511644,0.5914640334378425,0.5982997484963205,0.5801308298055537,0.5852362634517962,0.5758583765516309,0.602685985310495,0.5719812631194684,0.5932677596303616,0.5471177932489342,0.6101283294005685,0.5742009664127833,1
0.5550897,0.6936945767511644,0.5599872060096184,0.5421018207984866,0.5480113873199759,0.5544033504636433,0.5446766680160081,0.5417702440496895,0.5310150614835795,0.5645076373957992,0.44559350437147843,0.5313869885331417,0.5207178032753425,1
0.5700963,0.4145905397263996,0.44090563972983826,0.42185207017098075,0.4522219274923904,0.4783289313938777,0.5271062505523257,0.4192366126053025,0.4588915616620805,0.5299656444337866,0.501561579377425,0.41684567611707884,0.4939618833648791,0
0.22524238,0.3741047748219311,0.2231229835016221,0.23769838987164782,0.2076453795304424,0.21788706633645136,0.19080602027710733,0.22511767463667495,0.2038851545098468,0.1961507484293011,0.3135373773685293,0.22253844436275827,0.21678927028045558,0
0.63087004,0.4808381803616239,0.7757359234761457,0.7655702747505808,0.734997790784718,0.7650084335317772,0.6719985445541793,0.7926041729495407,0.7392086983942378,0.6453267743948211,0.656518511738556,0.7866759388077972,0.751597564218307,1
0.28379342,0.3786415319450525,0.2348578112238009,0.23338630037305474,0.22522471726633955,0.23098227800704466,0.22317026727343592,0.24646733256312578,0.2129678931689805,0.21543977390855906,0.360901004695196,0.2473819635113851,0.2194466284446576,0
0.350326,0.6057804468650583,0.4316496967049852,0.3899985626059373,0.41915871184793385,0.4196070891826345,0.42849124758395446,0.4210183215233103,0.412659395727686,0.4487687140657244,0.4214455735225522,0.41826305009738546,0.41695853434492136,1
0.80447537,0.7632093058724672,0.921922981790367,0.9270805171209409,0.92958998633202,0.9349403686393454,0.9149171993731491,0.93403847052709,0.9290497400081429,0.9252189516499447,0.8967812576816954,0.9322484910753638,0.9324893427742994,1
0.105628476,0.2310880052065151,0.09124704404002974,0.09373993263844198,0.08829245568738325,0.09390061939855937,0.09370086875926424,0.09179301746736131,0.09085598097031995,0.09378789152778626,0.18981194120478795,0.09233541807040276,0.0925990735164931,0
0.3807819,0.419922911861006,0.2867979591887129,0.27497165418114816,0.2889579213225078,0.30202917571165494,0.31464014447623256,0.27680182959149224,0.28802319486308314,0.32969851142299117,0.33082290692313326,0.2805361557116459,0.295131180487963,1
0.7374557,0.7379311531068485,0.7113793308318175,0.6627824474621079,0.7311884756265113,0.7166921558138429,0.7348048941071245,0.677339483888702,0.7161146941982027,0.7443744133889872,0.532540360925634,0.6875964986665556,0.7114108753474504,1
0.6729889,0.7328256315113852,0.5917772267614493,0.5637055704686503,0.614882523218352,0.5940352140874482,0.6350037477206204,0.5943606298267575,0.6021269814296374,0.6660774811832634,0.4654299854230186,0.5932795227436434,0.5991987265584728,0
0.24452394,0.373255223017333,0.17630487404402764,0.18528703314751638,0.18627944729736753,0.1900558841963719,0.19200884159113674,0.1825970594892156,0.1857335124447547,0.19967842557353463,0.2742510312567868,0.18482090841273582,0.19207592917545477,0
0.11891018,0.2800465308409905,0.07066911844417915,0.07479790634949723,0.07893391948742116,0.07472833218534235,0.09032749801110192,0.07433980438371361,0.07796498914973238,0.08948434331922676,0.22592527021111233,0.07430071199932409,0.07819056757346017,0
0.63963157,0.7328256315113852,0.5775134217632646,0.5682447691664114,0.594645708367984,0.5995393087488142,0.6310857405289683,0.5785669708606803,0.5965388779868926,0.6369494615709975,0.5017771942669457,0.5754944298262895,0.5969551294054425,0
0.1315471,0.2486957858007056,0.09683513595641274,0.09440474996029528,0.1025626750399477,0.1034601503922099,0.10167020612193937,0.10303601368054964,0.10389235945737126,0.10706742085523369,0.21165025592384556,0.10197064096698982,0.10019392799198007,0
0.4957799,0.6504838843785465,0.5334793250092184,0.54930850397368,0.5337956840305483,0.5320543586937859,0.5707996339160629,0.5301495027210619,0.5363120702478136,0.5840590928698307,0.6353012820062212,0.5344442374509802,0.5526857293256727,1
0.00030793442,0.1781340158251552,0.058933656510765355,0.05665855028062607,0.053071683179284034,0.059458905833242016,0.057336061815234075,0.06132681903940342,0.05445155727764454,0.05985835921843873,0.08508187710593705,0.05943506109634281,0.05502960976664468,0
0.10212316,0.3294232629510545,0.08907976643188009,0.09799861233467877,0.09093174717908736,0.08854424913731834,0.09282428756595111,0.09715127359808447,0.09309625658185623,0.09638541856945804,0.20828840654277525,0.098450391834123,0.09146378245382632,0
0.3177277,0.2028813023814898,0.2152561510882315,0.3206755346296206,0.1950419403933403,0.20715074889062865,0.16923246310738352,0.27416404430674346,0.20846732576267024,0.15974682352475936,0.4283271772209236,0.2655986609676229,0.21233539337406696,1
0.92164195,0.830647891298105,0.9505492538725119,0.9483530540647727,0.953730944163912,0.9531164421312178,0.9522254090695318,0.949405477298901,0.9540392935141749,0.9531757519754681,0.9038173370873163,0.9496581133641101,0.9534377863760723,1
0.9101754,0.8197569274399019,0.9400463382629347,0.9466008531339445,0.9290713899854252,0.9525581677744649,0.9366850991850592,0.945084454272954,0.9514996037803516,0.9350664005489709,0.9293729735940222,0.9446129689578323,0.950269440585947,1
0.95580226,0.6673207646960708,0.9415234570300149,0.9434893835149983,0.9434361539007435,0.9418546637381695,0.9417767432513319,0.9418095935925485,0.9458195527511638,0.935138762219215,0.935363699654015,0.9430096896248333,0.9435559811006667,1
0.366738,0.4135921799441503,0.31914163159580655,0.3221385169869792,0.2927967514492487,0.33791440388801464,0.3044328031158681,0.3070443345234466,0.3035546257913116,0.3152002819412606,0.4228734440644362,0.30495135666360124,0.3088043135000379,1
0.15813953,0.3797401165464165,0.18215453736602305,0.18605726986853918,0.1803287283812167,0.19036648285849453,0.16873682199513476,0.1835158882925292,0.18127313591441466,0.1730845776103753,0.29535328966780455,0.1908946114450428,0.1833003411684716,0
0.518259,0.6805870741480458,0.8245214131276176,0.777776213045572,0.7824347883161232,0.8470985974637933,0.7443023208221978,0.8313351404826831,0.8060096238681954,0.7945877776038021,0.5103426366426694,0.828478814635928,0.8193155671880529,1
0.6556115,0.5492850038548834,0.5854204154530614,0.5396485739610013,0.6492309612411947,0.5699181782804686,0.6989869318163802,0.5447625535863425,0.6119590732439115,0.6927611882991354,0.4330303346055264,0.5483849674847404,0.6184494538861293,1
4.2020038e-06,0.3169465111242882,0.07219730601039713,0.06338514787577222,0.070881931146326,0.07008266453752378,0.07228306662496335,0.06665794482145337,0.06779083560717453,0.08178170277760116,0.09300267051899119,0.06773732574520917,0.0659199243491597,0
0.8279438,0.830647891298105,0.9319234906488449,0.9197697081394569,0.935419159275192,0.932858319464266,0.9320171318598728,0.9272538150748814,0.9340293297024096,0.9380908389952077,0.7603282797043552,0.92908649627994,0.9339279049699711,1
0.73805004,0.7584701714335671,0.9426636326978094,0.9371719585579067,0.9375935132198513,0.9380892293092544,0.9126571576100185,0.9380219951775346,0.940681339509323,0.9214748762483403,0.7476138021330007,0.9376372661433198,0.9395803566727392,1
